Timestamp,Date,Measure,USDT,USDC,BUSD,PYUSD,USDM,GYEN,EUROe,EURCV,EURC,EURT,AGEUR,EURS,USDP,ZUSD,GUSD,FDUSD,USDe,GHO,USDV,FRAX,DAI,MXNT,CNHT,USDD,VCHF,TRYB,AUDD,BEAN,XIDR,USDGLO,LUSD,XSGD,sUSD,sEUR,1GBP,BRZ,IDRT,AUDF,BSC-BUSD,BSC-USD,USDL,aUSDT,USD0,AUSD,USDz,AEUR,M,deUSD
1574380800000,2019-11-22,Circulating Market Value (Dollar),2780896696.26,705926358.54,24405878.56,,,,,,,,,70214798.02,209823032.41,,9627076.61,,,,,,14532311.59,,14154247.00,,,,,,,,,,,,,,2530993.73,,,,,,,,,,,
1574467200000,2019-11-23,Circulating Market Value (Dollar),2780817544.44,706217701.84,24415773.20,,,,,,,,,69585294.00,209669349.17,,9766528.84,,,,,,14845598.90,,14081631.04,,,,,,,,,,,,,,2343369.93,,,,,,,,,,,
1574553600000,2019-11-24,Circulating Market Value (Dollar),2784030766.76,706753869.97,24357426.73,,,,,,,,,69892558.81,209654013.21,,9724765.70,,,,,,14645033.61,,14806829.31,,,,,,,,,,,,,,2343369.93,,,,,,,,,,,
1574640000000,2019-11-25,Circulating Market Value (Dollar),2812297580.23,718549405.89,25274975.88,,,,,,,,,68583313.35,206560843.18,,9373099.24,,,,,,15419927.86,,14001124.83,,,,,,,,,,,,,,2343369.93,,,,,,,,,,,
1574726400000,2019-11-26,Circulating Market Value (Dollar),2814443483.29,721183107.19,25458506.54,,,,,,,,,70009670.16,206631349.94,,9684164.54,,,,,,16500329.44,,14098614.31,,,,,,,,,,,,,,2368707.16,,,,,,,,,,,
1574812800000,2019-11-27,Circulating Market Value (Dollar),2821537039.59,727033306.83,25304353.75,,,,,,,,,69773701.46,210477399.14,,9531175.26,,,,,,15318136.82,,14197263.34,,,,,,,,,,,,,,2711764.80,,,,,,,,,,,
1574899200000,2019-11-28,Circulating Market Value (Dollar),2823614459.58,716423589.65,27916777.04,,,,,,,,,69843564.18,207471809.04,,9329864.77,,,,,,17862426.20,,14061014.15,,,,,,,,,,,,,,2900700.55,,,,,,,,,,,
1574985600000,2019-11-29,Circulating Market Value (Dollar),2832422073.06,716955728.32,26529527.76,,,,,,,,,69614160.11,219089169.92,,9299038.42,,,,,,18893820.07,,14104590.87,,,,,,,,,,,,,,2874380.32,,,,,,,,,,,
1575072000000,2019-11-30,Circulating Market Value (Dollar),2829532718.89,717856875.60,26552861.84,,,,,,,,,69443807.32,218815412.72,,9291682.25,,,,,,19768967.31,,14208043.50,,,,,,,,,,,,,,2987598.10,,,,,,,,,,,
1575158400000,2019-12-01,Circulating Market Value (Dollar),2831365975.61,718088181.02,26519751.99,,,,,,,,,69709762.93,218610270.83,,9465190.90,,,,,,20755271.59,,14113282.97,,,,,,,,,,,,,,2987598.10,,,,,,,,,,,
1575244800000,2019-12-02,Circulating Market Value (Dollar),2834478817.93,718542044.53,27654276.70,,,,,,,,,69890408.72,236717087.98,,9393804.18,,,,,,37716775.96,,14055700.82,,,,,,,,,,,,,,2987598.10,,,,,,,,,,,
1575331200000,2019-12-03,Circulating Market Value (Dollar),2834626529.28,726228638.47,27229282.59,,,,,,,,,69961849.69,241518545.73,,7389008.08,,,,,,44884073.74,,14032450.36,,,,,,,,,,,,,,9584231.09,,,,,,,,,,,
1575417600000,2019-12-04,Circulating Market Value (Dollar),2841179463.33,724428823.27,26542766.66,,,,,,,,,69603684.14,239808225.79,,7388383.00,,,,,,44737410.12,,14046262.03,,,,,,,,,,,,,,9507677.34,,,,,,,,,,,
1575504000000,2019-12-05,Circulating Market Value (Dollar),2844562178.73,725252032.78,26856248.83,,,,,,,,,70102764.54,234293342.46,,7394624.01,,,,,,43786580.12,,14052821.34,,,,,,,,,,,,,,9488857.31,,,,,,,,,,,
1575590400000,2019-12-06,Circulating Market Value (Dollar),2850738384.54,725962956.46,26950158.59,,,,,,,,,70611588.97,235372185.68,,7420153.15,,,,,,44620221.85,,14235716.02,,,,,,,,,,,,,,9603917.27,,,,,,,,,,,
1575676800000,2019-12-07,Circulating Market Value (Dollar),2861846739.24,724981320.78,26948587.80,,,,,,,,,70963738.84,235996615.32,,7439008.46,,,,,,43653774.29,,14117526.18,,,,,,,,,,,,,,9639067.37,,,,,,,,,,,
1575763200000,2019-12-08,Circulating Market Value (Dollar),2856691599.76,723859577.19,26877492.61,,,,,,,,,70344504.94,235354388.18,,7392662.69,,,,,,44087584.46,,14088895.32,,,,,,,,,,,,,,9639067.37,,,,,,,,,,,
1575849600000,2019-12-09,Circulating Market Value (Dollar),2868197531.00,744209701.29,26735884.68,,,,,,,,,70774591.81,236048066.75,,7400776.45,,,,,,43940098.69,,14382196.90,,,,,,,,,,,,,,9639067.37,,,,,,,,,,,
1575936000000,2019-12-10,Circulating Market Value (Dollar),3085931707.07,742632635.70,28439373.14,,,,,,,,,70159292.11,237721134.89,,7411861.61,,,,,,43625076.51,,14086917.54,,,,,,,,,,,,,,9639067.37,,,,,,,,,,,
1576022400000,2019-12-11,Circulating Market Value (Dollar),3108955664.76,738690960.78,30187010.32,,,,,,,,,70482263.27,234145308.50,,7168967.19,,,,,,44384391.76,,14139582.82,,,,,,,,,,,,,,9189755.88,,,,,,,,,,,
1576108800000,2019-12-12,Circulating Market Value (Dollar),3113543634.95,738501302.46,29801851.69,,,,,,,,,69931733.17,233278577.34,,7135402.29,,,,,,46096892.23,,14102325.44,,,,,,,,,,,,,,9218256.21,,,,,,,,,,,
1576195200000,2019-12-13,Circulating Market Value (Dollar),3114677310.24,737429448.92,29474770.52,,,,,,,,,70551195.80,229629920.44,,7178042.60,,,,,,46455553.27,,14371346.69,,,,,,,,,,,,,,9869024.51,,,,,,,,,,,
1576281600000,2019-12-14,Circulating Market Value (Dollar),3115069350.00,737198832.17,29457758.15,,,,,,,,,70614364.27,229125424.86,,7215154.86,,,,,,46563323.57,,14346164.65,,,,,,,,,,,,,,9928444.48,,,,,,,,,,,
1576368000000,2019-12-15,Circulating Market Value (Dollar),3116373114.46,738336625.24,29447402.64,,,,,,,,,70018949.10,228918545.38,,7192355.44,,,,,,46452695.69,,14121405.73,,,,,,,,,,,,,,9141475.17,,,,,,,,,,,
1576454400000,2019-12-16,Circulating Market Value (Dollar),3127007479.10,729095745.52,28747145.34,,,,,,,,,70261573.94,236935100.43,,7199147.72,,,,,,48791861.35,,14158974.60,,,191772.00,,,,,,,,,,,9512913.20,,,,,,,,,,,
1576540800000,2019-12-17,Circulating Market Value (Dollar),3136468787.22,725939136.11,29952810.44,,,,,,,,,70442189.23,240218825.14,,7075638.83,,,,,,48038003.91,,13478017.79,,,191772.00,,,,,,,,,,,9516111.64,,,,,,,,,,,
1576627200000,2019-12-18,Circulating Market Value (Dollar),3152873466.61,737657058.89,29580024.06,,,,,,,,,70630894.04,241734957.13,,6716715.83,,,,,,48204075.07,,13485057.01,,,386842.67,,,,,,,,,,,8847288.12,,,,,,,,,,,
1576713600000,2019-12-19,Circulating Market Value (Dollar),3168388845.28,771975291.36,30095674.39,,,,,,,,,71082024.36,236905295.58,,6709752.65,,,,,,49479847.48,,15067520.62,,,386521.31,,,,,,,,,,,11524081.11,,,,,,,,,,,
1576800000000,2019-12-20,Circulating Market Value (Dollar),3181345757.99,786540105.58,29418432.71,,,,,,,,,71230578.89,237057852.23,,6675461.37,,,,,,43838238.38,,14199434.87,,,386521.31,,,,,,,,,,,10032969.24,,,,,,,,,,,
1576886400000,2019-12-21,Circulating Market Value (Dollar),3174527051.74,785412725.48,29483940.63,,,,,,,,,70666401.05,237083765.86,,6698166.67,,,,,,43833870.07,,14003229.30,,,386521.31,,,,,,,,,,,9324521.48,,,,,,,,,,,
1576972800000,2019-12-22,Circulating Market Value (Dollar),3174904110.34,785705098.20,29468211.56,,,,,,,,,70337719.19,237061267.86,,6696309.28,,,,,,42592666.24,,14100086.84,,,386521.31,,,,,,,,,,,9547899.49,,,,,,,,,,,
1577059200000,2019-12-23,Circulating Market Value (Dollar),3192565493.48,786494762.50,29092970.16,,,,,,,,,70866748.38,236956095.82,,6719618.46,,,,,,43138373.13,,10630042.78,,,382884.71,,,,,,,,,,,10977856.00,,,,,,,,,,,
1577145600000,2019-12-24,Circulating Market Value (Dollar),3188277771.45,781433665.36,27422207.72,,,,,,,,,70407200.69,232208344.51,,6635642.38,,,,,,43135543.46,,14408678.58,,,416617.94,,,,,,,,,,,9559911.05,,,,,,,,,,,
1577232000000,2019-12-25,Circulating Market Value (Dollar),3196826333.22,781570650.19,27459043.31,,,,,,,,,70366631.06,231579883.25,,6650325.85,,,,,,42327412.11,,14129808.68,,,416617.94,,,,,,,,,,,10433710.28,,,,,,,,,,,
1577318400000,2019-12-26,Circulating Market Value (Dollar),3194602311.28,781349414.37,26243630.72,,,,,,,,,70727274.55,225750847.07,,6964131.41,,,,,,41420321.12,,14230593.47,,,416617.94,,,,,,,,,,,10433710.28,,,,,,,,,,,
1577404800000,2019-12-27,Circulating Market Value (Dollar),3198928356.87,783509555.80,26668223.97,,,,,,,,,70578941.13,222769893.25,,7010904.29,,,,,,41100343.57,,14186466.78,,,416617.94,,,,,,,,,,,10078273.68,,,,,,,,,,,
1577491200000,2019-12-28,Circulating Market Value (Dollar),3193831371.03,782824547.82,26652873.70,,,,,,,,,71181164.92,222761268.55,,7017496.70,,,,,,41414251.66,,14386474.39,,,416617.94,,,,,,,,,,,10027088.36,,,,,,,,,,,
1577577600000,2019-12-29,Circulating Market Value (Dollar),3193421323.88,783696271.09,26694209.89,,,,,,,,,71055857.29,222753997.27,,7014524.45,,,,,,41668880.34,,14285012.96,,,416617.94,,,,,,,,,,,10051741.14,,,,,,,,,,,
1577664000000,2019-12-30,Circulating Market Value (Dollar),3198392630.81,781029502.41,26014272.78,,,,,,,,,70726108.01,224461184.12,,6739190.17,,,,,,41833325.23,,14752232.46,,,416617.94,,,,,,,,,,,10769668.54,,,,,,,,,,,
1577750400000,2019-12-31,Circulating Market Value (Dollar),3193711582.48,781658312.58,30963082.32,,,,,,,,,70978034.66,224294937.57,,6882064.56,,,,,,41471750.93,,14026737.60,,,416617.94,,,,,,,,,,,10772808.62,,,,,,,,,,,
1577836800000,2020-01-01,Circulating Market Value (Dollar),3199356293.62,781413382.93,30988883.20,,,,,,,,,71006023.97,224248147.22,,6642587.37,,,,,,41508319.44,,14092432.08,,,416617.94,,,,,,,,,,,10193178.02,,,,,,,,,,,
1577923200000,2020-01-02,Circulating Market Value (Dollar),3199858887.85,781726654.06,30757925.83,,,,,,,,,71126497.70,221289736.02,,6650794.29,,,,,,41099575.59,,14152536.01,,,416617.94,,,,,,,,,,,10062788.26,,,,,,,,,,,
1578009600000,2020-01-03,Circulating Market Value (Dollar),3193480423.43,780384989.57,30799863.14,,,,,,,,,70249588.32,253099328.31,,6634826.11,,,,,,42138505.37,,14027257.76,,,416617.94,,,,,,,,,,,9972526.46,,,,,,,,,,,
1578096000000,2020-01-04,Circulating Market Value (Dollar),3133500417.72,778530058.48,30785761.70,,,,,,,,,71421037.33,253001084.29,,6827057.37,,,,,,42130822.31,,14893140.68,,,416617.94,,,,,,,,,,,9938955.11,,,,,,,,,,,
1578182400000,2020-01-05,Circulating Market Value (Dollar),3137428395.47,779305136.28,30805273.52,,,,,,,,,71186928.99,252656387.92,,6677624.70,,,,,,41483529.08,,15032427.33,,,416617.94,,,,,,,,,,,10160112.43,,,,,,,,,,,
1578268800000,2020-01-06,Circulating Market Value (Dollar),3139557505.74,775031842.18,30249276.58,,,,,,,,,70839674.00,258206432.30,,7153499.85,,,,,,44115068.83,,15107730.51,,,416617.94,,,,,,,,,,,10149637.64,,,,,,,,,,,
1578355200000,2020-01-07,Circulating Market Value (Dollar),3122255070.05,748763959.96,30454680.21,,,,,,,,,71599418.66,263597360.60,,7193358.41,,,,,,47148207.02,,15047678.74,,,415233.06,,,,,,,,,,,10132456.76,,,,,,,,,,,
1578441600000,2020-01-08,Circulating Market Value (Dollar),3120686552.79,730915826.83,28368677.58,,,,,,,,,71289393.80,264815112.46,,7162068.41,,,,,,45940842.54,,14522416.56,,,415233.06,,,,,,,,,,,10196789.06,,,,,,,,,,,
1578528000000,2020-01-09,Circulating Market Value (Dollar),3117106156.66,719356030.78,28212043.23,,,,,,,,,70819324.38,257741273.82,,7334749.54,,,,,,45754537.11,,14177805.98,,,415233.06,,,,,,,,,,,10060384.31,,,,,,,,,,,
1578614400000,2020-01-10,Circulating Market Value (Dollar),3126389561.19,718958704.30,27542198.48,,,,,,,,,70552278.47,243396471.01,,7287858.60,,,,,,45172338.79,,14030529.21,,,415233.06,,,,,,,,,,,10149940.69,,,,,,,,,,,
1578700800000,2020-01-11,Circulating Market Value (Dollar),3127597348.02,712065225.19,27572952.84,,,,,,,,,70974161.45,244090948.30,,7089741.76,,,,,,45235438.78,,15303721.46,,,415233.06,,,,,,,,,,,10152376.38,,,,,,,,,,,
1578787200000,2020-01-12,Circulating Market Value (Dollar),3120816018.15,707964177.73,27480611.01,,,,,,,,,70159353.11,242357265.41,,8553548.56,,,,,,45243444.76,,15163194.78,,,421070.44,,,,,,,,,,,10169515.28,,,,,,,,,,,
1578873600000,2020-01-13,Circulating Market Value (Dollar),3129183746.25,707774299.77,26864814.28,,,,,,,,,71395556.46,231818803.29,,8704383.27,,,,,,46144988.41,,15405804.39,,,421070.44,,,,,,,,,,,10293401.67,,,,,,,,,,,
1578960000000,2020-01-14,Circulating Market Value (Dollar),3130362957.45,691692485.27,30956433.50,,,,,,,,,70859268.81,232226544.82,,9002042.21,,,,,,46042668.69,,14662750.97,,,421689.76,,,,,,,,,,,10338332.41,,,,,,,,,,,
1579046400000,2020-01-15,Circulating Market Value (Dollar),3131291998.74,711028167.89,28369448.03,,,,,,,,,71351776.94,223097192.76,,7650137.79,,,,,,47597972.25,,14769132.26,,,420577.77,,,,,,,,,,,10212725.98,,,,,,,,,,,
1579132800000,2020-01-16,Circulating Market Value (Dollar),3137206657.70,709508193.75,27068523.51,,,,,,,,,71135098.07,232149826.61,,7614364.84,,,,,,47914391.89,,14638950.55,,,420577.77,,,,,,,,,,,10225769.57,,,,,,,,,,,
1579219200000,2020-01-17,Circulating Market Value (Dollar),3133809597.66,705681985.38,30258309.20,,,,,,,,,70943373.97,223103699.20,,7390590.83,,,,,,52047792.89,,14773585.62,,,420577.77,,,,,,,,,,,10391065.75,,,,,,,,,,,
1579305600000,2020-01-18,Circulating Market Value (Dollar),3125860484.63,703522805.46,30137404.93,,,,,,,,,69937786.97,222599389.43,,7399035.99,,,,,,52969935.48,,14800495.05,,,420577.77,,,,,,,,,,,10232837.06,,,,,,,,,,,
1579392000000,2020-01-19,Circulating Market Value (Dollar),3131402691.92,704732232.47,30242709.46,,,,,,,,,70417829.15,222792768.57,,7437766.72,,,,,,52479404.86,,14795022.25,,,420181.36,,,,,,,,,,,10316325.20,,,,,,,,,,,
1579478400000,2020-01-20,Circulating Market Value (Dollar),3068329166.51,704185013.56,39052475.27,,,,,,,,,70825515.43,217910977.34,,7351436.54,,,,,,59387300.73,,14246305.41,,,420181.36,,,,,,,,,,,10297667.97,,,,,,,,,,,
1579564800000,2020-01-21,Circulating Market Value (Dollar),3071491050.34,706978213.59,38999339.22,,,,,,,,,70316317.40,213572758.08,,7340296.59,,,,,,60475203.59,,15046522.18,,,420181.36,,,,,,,,,,,10249793.72,,,,,,,,,,,
1579651200000,2020-01-22,Circulating Market Value (Dollar),3070739632.31,717287727.18,49580225.01,,,,,,,,,70873175.78,211085602.85,,7343943.34,,,,,,60754416.84,,14975746.88,,,418113.39,,,,,,,,,,,10408924.40,,,,,,,,,,,
1579737600000,2020-01-23,Circulating Market Value (Dollar),3030510066.50,710387120.93,49159081.65,,,,,,,,,70438110.15,210517325.09,,7313624.14,,,,,,60158655.74,,14502480.78,,,418113.39,,,,,,,,,,,10384505.05,,,,,,,,,,,
1579824000000,2020-01-24,Circulating Market Value (Dollar),3037782080.02,710334376.52,47671780.18,,,,,,,,,70509299.52,210358916.08,,7346715.46,,,,,,59943892.63,,14118980.82,,,418113.39,,,,,,,,,,,10507289.81,,,,,,,,,,,
1579910400000,2020-01-25,Circulating Market Value (Dollar),3030040365.77,709838996.97,47588705.37,,,,,,,,,70281008.63,210180438.59,,7418995.78,,,,,,58909984.32,,14107212.51,,,417576.09,,,,,,,,,,,10314415.76,,,,,,,,,,,
1579996800000,2020-01-26,Circulating Market Value (Dollar),3030483891.62,708948804.74,47627886.36,,,,,,,,,69837060.53,210049901.33,,7362504.12,,,,,,58119379.89,,14462859.61,,,416806.22,,,,,,,,,,,9952744.04,,,,,,,,,,,
1580083200000,2020-01-27,Circulating Market Value (Dollar),3032510937.51,707948386.70,45771659.09,,,,,,,,,71106841.90,208816826.12,,7624632.86,,,,,,56485444.86,,14964720.80,,,416806.22,,,,,,,,,,,9952744.04,,,,,,,,,,,
1580169600000,2020-01-28,Circulating Market Value (Dollar),3026244178.12,706686685.33,44703945.85,,,,,,,,,70440466.10,214125726.50,,7684877.46,,,,,,56064583.50,,14453267.30,,,416705.99,,,,,,,,,,,10791579.50,,,,,,,,,,,
1580256000000,2020-01-29,Circulating Market Value (Dollar),3038553738.33,707583062.45,42605484.77,,,,,,,,,71104684.19,218055709.44,,7679813.20,,,,,,56354200.42,,15653909.16,,,416760.07,,,,,,,,,,,10699543.41,,,,,,,,,,,
1580342400000,2020-01-30,Circulating Market Value (Dollar),3035941209.98,702906235.06,41746264.29,,,,,,,,,70180327.94,227409813.19,,7755647.77,,,,,,55476393.08,,14748658.44,,,416126.50,,,,,,,,,,,11149298.23,,,,,,,,,,,
1580428800000,2020-01-31,Circulating Market Value (Dollar),3051233915.28,706217525.51,40600898.12,,,,,,,,,70649108.82,226495210.59,,8469027.53,,,,,,55300819.13,,16125084.22,,,415094.99,,,,,,,,,,,11786891.89,,,,,,,,,,,
1580515200000,2020-02-01,Circulating Market Value (Dollar),3039802322.65,697490679.12,40456825.55,,,,,,,,,69904208.95,225451098.36,,8340913.76,,,,,,55498022.65,,14237413.60,,,414084.85,,,,,,,,,,,10187804.96,,,,,,,,,,,
1580601600000,2020-02-02,Circulating Market Value (Dollar),3048432881.05,697848880.54,40519746.99,,,,,,,,,70423539.85,226093051.02,,8411284.81,,,,,,54416855.88,,14426904.86,,,413060.88,,,,,,,,,,,10214792.07,,,,,,,,,,,
1580688000000,2020-02-03,Circulating Market Value (Dollar),3053225783.86,697444216.12,30534753.11,,,,,,,,,70218747.48,223797136.91,,8351930.62,,,,,,55433805.50,,14763105.03,,,412836.20,,,,,,,,,,,10320013.04,,,,,,,,,,,
1580774400000,2020-02-04,Circulating Market Value (Dollar),3061222146.17,697299585.14,37156201.22,,,,,,,,,70823548.32,222376724.81,,8580177.62,,,,,,54442983.21,,14813564.49,,,412836.20,,,,,,,,,,,10200514.77,,,,,,,,,,,
1580860800000,2020-02-05,Circulating Market Value (Dollar),2950237831.18,688723181.72,35476735.61,,,,,,,,,70507210.43,220769480.70,,8606175.56,,,,,,55544331.15,,14426651.49,,,413719.41,,,,,,,,,,,10260471.23,,,,,,,,,,,
1580947200000,2020-02-06,Circulating Market Value (Dollar),2974981488.49,686326146.67,30237094.25,,,,,,,,,70676678.79,225716358.80,,9564917.62,,,,,,53620603.00,,15436536.73,,,412969.65,,,,,,,,,,,10275036.22,,,,,,,,,,,
1581033600000,2020-02-07,Circulating Market Value (Dollar),2984117448.39,685451418.53,46337344.98,,,,,,,,,70768324.52,214035484.23,,8911317.19,,,,,,51408525.05,,15946392.51,,,413715.31,,,,,,,,,,,10259790.38,,,,,,,,,,,
1581120000000,2020-02-08,Circulating Market Value (Dollar),2988510741.96,683301068.42,43425220.60,,,,,,,,,70473129.19,220990966.56,,8990394.82,,,,,,51875963.73,,16266086.34,,,411449.51,,,,,,,,,,,10283090.69,,,,,,,,,,,
1581206400000,2020-02-09,Circulating Market Value (Dollar),3001390327.67,685296310.37,43276893.95,,,,,,,,,70290935.65,220147005.31,,8686544.52,,,,,,51977413.57,,14346810.00,,,412149.16,,,,,,,,,,,10295540.45,,,,,,,,,,,
1581292800000,2020-02-10,Circulating Market Value (Dollar),3025545417.75,682682242.05,44217564.11,,,,,,,,,70588197.20,217858898.33,,7760712.63,,,,,,52013309.29,,14634413.73,,,412039.41,,,,,,,,,,,10363574.92,,,,,,,,,,,
1581379200000,2020-02-11,Circulating Market Value (Dollar),3037683201.47,683128105.67,41905397.57,,,,,,,,,70031460.80,219638063.84,,7683009.71,,,,,,52290342.60,,14379870.37,,,411231.84,,,,,,,,,,,10263931.77,,,,,,,,,,,
1581465600000,2020-02-12,Circulating Market Value (Dollar),3068817046.64,689138951.63,46769271.51,,,,,,,,,70164690.22,213509453.81,,7705644.29,,,,,,51504002.44,,14642120.66,,,427305.57,,,,,,,,,,,10349899.63,,,,,,,,,,,
1581552000000,2020-02-13,Circulating Market Value (Dollar),3095138460.28,688340944.64,44443605.07,,,,,,,,,69930086.29,215016316.67,,8099783.33,,,,,,51608917.74,,14860013.24,,,426918.40,,,,,,,,,,,10263806.87,,,,,,,,,,,
1581638400000,2020-02-14,Circulating Market Value (Dollar),3104174079.13,690534431.87,41176218.37,,,,,,,,,70162608.74,208581101.30,,8313211.36,,,,,,53330780.00,,14339202.93,,,426918.40,,,,,,,,,,,10236982.54,,,,,,,,,,,
1581724800000,2020-02-15,Circulating Market Value (Dollar),3118295142.03,688278798.89,41154503.25,,,,,,,,,70312695.79,208892446.94,,8429482.15,,,,,,53135274.39,,14857433.34,,,425188.48,,,,,,,,,,,10339443.26,,,,,,,,,,,
1581811200000,2020-02-16,Circulating Market Value (Dollar),3125727854.07,689414542.81,41207485.01,,,,,,,,,68824886.01,208702485.14,,8244996.09,,,,,,53234965.77,,14065618.03,,,425144.23,,,,,,,,,,,10201732.11,,,,,,,,,,,
1581897600000,2020-02-17,Circulating Market Value (Dollar),3135740103.06,688012759.11,42698797.54,,,,,,,,,69948346.81,209894659.94,,7551464.89,,,,,,52346943.28,,14211338.81,,,425144.23,,,,,,,,,,,10271781.47,,,,,,,,,,,
1581984000000,2020-02-18,Circulating Market Value (Dollar),3172298463.85,694556800.64,54797708.15,,,,,,,,,69716159.83,209734702.35,,7311761.05,,,,,,52242648.20,,14161509.79,,,424563.86,,,,,,,,,,,10471555.10,,,,,,,,,,,
1582070400000,2020-02-19,Circulating Market Value (Dollar),3182253525.45,693482972.45,53221117.43,,,,,,,,,69055067.77,211450995.52,,7386273.81,,,,,,51458282.10,,14078884.21,,,423883.99,,,,,,,,,,,10261505.30,,,,,,,,,,,
1582156800000,2020-02-20,Circulating Market Value (Dollar),3191799660.54,685515224.34,60478045.54,,,,,,,,,68724190.07,217770385.23,,6890169.85,,,,,,50884770.58,,14004800.20,,,422707.45,,,,,,,,,,,10191075.07,,,,,,,,,,,
1582243200000,2020-02-21,Circulating Market Value (Dollar),3212170163.38,685330001.34,59601383.07,,,,,,,,,68970284.03,222755753.93,,6262570.68,,,,,,51318147.52,,13782451.27,,,422093.80,,,,,,,,,,,10248022.49,,,,,,,,,,,
1582329600000,2020-02-22,Circulating Market Value (Dollar),3206885731.00,685330967.23,59461862.77,,,,,,,,,69283480.65,222382230.58,,6392649.30,,,,,,50711555.66,,14028157.97,,,420635.94,,,,,,,,,,,10203980.44,,,,,,,,,,,
1582416000000,2020-02-23,Circulating Market Value (Dollar),3228043342.25,685315984.75,59446881.83,,,,,,,,,69017532.67,222541607.98,,6383031.89,,,,,,50880348.28,,14057189.74,,,421144.77,,,,,,,,,,,10169095.51,,,,,,,,,,,
1582502400000,2020-02-24,Circulating Market Value (Dollar),3249318519.64,684364426.14,66178657.45,,,,,,,,,69651794.34,203462023.14,,6288918.35,,,,,,51816761.01,,14064358.63,,,420414.83,,,,,,,,,,,10247599.65,,,,,,,,,,,
1582588800000,2020-02-25,Circulating Market Value (Dollar),3259779072.01,688269436.37,64750906.17,,,,,,,,,69359869.89,201959051.43,,6277003.64,,,,,,51130453.51,,13992942.46,,,510664.82,,,,,,,,,,,10121122.97,,,,,,,,,,,
1582675200000,2020-02-26,Circulating Market Value (Dollar),3248564663.86,690794987.52,64851068.52,,,,,,,,,68926047.05,201444457.62,,6264085.29,,,,,,52007656.69,,13440386.32,,,508434.59,,,,,,,,,,,10022857.90,,,,,,,,,,,
1582761600000,2020-02-27,Circulating Market Value (Dollar),3260571178.18,704020035.74,69929098.44,,,,,,,,,69722655.85,201877604.19,,5681521.67,,,,,,54586493.89,,13972021.52,,,507438.41,,,,,,,,,,,9933651.67,,,,,,,,,,,
1582848000000,2020-02-28,Circulating Market Value (Dollar),3283182866.88,707137928.17,70619863.87,,,,,,,,,69910682.10,200280016.15,,5713505.67,,,,,,52920032.86,,13970809.81,,,504894.41,,,,,,,,,,,9758487.82,,,,,,,,,,,
1582934400000,2020-02-29,Circulating Market Value (Dollar),3286300705.46,703200242.30,68143903.82,,,,,,,,,70584735.70,198566453.45,,5825226.76,,,,,,52288882.21,,14032357.95,,,499555.84,,,,,,,,,,,9790106.74,,,,,,,,,,,
1583020800000,2020-03-01,Circulating Market Value (Dollar),3282616143.03,703808245.30,68258019.67,,,,,,,,,70036500.56,198783385.49,,5616035.99,,,,,,51368473.76,,13920123.81,,,569943.50,,,,,,,,,,,9685352.64,,,,,,,,,,,
1583107200000,2020-03-02,Circulating Market Value (Dollar),3302961376.12,719949357.35,73680509.47,,,,,,,,,70801605.19,191583610.58,,5395674.38,,,,,,50486907.71,,13966092.65,,,570777.66,,,,,,,,,,,9753017.50,,,,,,,,,,,
1583193600000,2020-03-03,Circulating Market Value (Dollar),3313963414.11,728493058.91,78209938.06,,,,,,,,,71142356.53,189745861.48,,5731716.04,,,,,,48386983.01,,14152319.90,,,729150.83,,,,,,,,,,,9831442.81,,,,,,,,,,,
1583280000000,2020-03-04,Circulating Market Value (Dollar),3319061819.05,729056901.67,86007382.30,,,,,,,,,71017483.50,190973730.37,,5564755.66,,,,,,47269167.16,,13721782.47,,,900811.93,,,,,,,,,,,9855198.72,,,,,,,,,,,
1583366400000,2020-03-05,Circulating Market Value (Dollar),3533355600.40,724340757.33,84022815.20,,,,,,,,,71331915.29,190582895.12,,5728177.13,,,,,,46869758.78,,14138122.21,,,906245.82,,,,,,,,,,,9847748.32,,,,,,,,,,,
1583452800000,2020-03-06,Circulating Market Value (Dollar),3542792820.16,725260826.11,90355381.65,,,,,,,,,70823571.19,191966211.15,,6065212.24,,,,,,49430303.72,,14114139.96,,,902540.21,,,,,,,,,,,9827104.85,,,,,,,,,,,
1583539200000,2020-03-07,Circulating Market Value (Dollar),3560629576.33,724242071.92,90565565.98,,,,,,,,,71527642.21,192197286.55,,6175445.45,,,,,,49335116.17,,14231858.83,,,904582.85,,,,,,,,,,,9911285.10,,,,,,,,,,,
1583625600000,2020-03-08,Circulating Market Value (Dollar),3581010848.20,725864140.31,90868529.42,,,,,,,,,70698469.43,192468450.33,,5978708.73,,,,,,49380287.12,,14162402.55,,,905609.03,,,,,,,,,,,9841972.90,,,,,,,,,,,
1583712000000,2020-03-09,Circulating Market Value (Dollar),3607559788.76,720374470.27,97985228.71,,,,,,,,,70590415.91,200270643.67,,6474935.97,,,,,,49971696.00,,13407576.34,,,1490460.47,,,,,,,,,,,9541018.33,,,,,,,,,,,
1583798400000,2020-03-10,Circulating Market Value (Dollar),3639110481.39,717845413.09,114517565.12,,,,,,,,,72778949.57,205595709.88,,6247887.08,,,,,,49070161.47,,13633636.40,,,1726028.19,,,,,,,,,,,9767472.95,,,,,,,,,,,
