Timestamp,Date,Measure,PAXG,XAUT,TXAU,TXAG,TXPT,VNXAU,WTGOLD
1665187200000,2022-10-08,Circulating Market Value (Dollar),515703910.03,297961741.92,,,,,134400.00
1665273600000,2022-10-09,Circulating Market Value (Dollar),513769109.05,297579454.16,,,,,134400.00
1665360000000,2022-10-10,Circulating Market Value (Dollar),514646440.64,297861016.70,,,,,134400.00
1665446400000,2022-10-11,Circulating Market Value (Dollar),505426623.61,296379039.69,,,,,134400.00
1665532800000,2022-10-12,Circulating Market Value (Dollar),505837018.16,294524351.45,,,,,134400.00
1665619200000,2022-10-13,Circulating Market Value (Dollar),506082934.80,296467847.94,,,,,134400.00
1665705600000,2022-10-14,Circulating Market Value (Dollar),503727174.38,294725630.11,,,,,134400.00
1665792000000,2022-10-15,Circulating Market Value (Dollar),497093534.03,295272500.87,,,,,134400.00
1665878400000,2022-10-16,Circulating Market Value (Dollar),497624419.59,295053765.45,,,,,134400.00
1665964800000,2022-10-17,Circulating Market Value (Dollar),498606567.14,295879557.68,,,,,134400.00
1666051200000,2022-10-18,Circulating Market Value (Dollar),500191917.88,295228139.68,,,,,134400.00
1666137600000,2022-10-19,Circulating Market Value (Dollar),500138996.21,296465142.47,,,,,134400.00
1666224000000,2022-10-20,Circulating Market Value (Dollar),492705708.33,292580232.26,,,,,134400.00
1666310400000,2022-10-21,Circulating Market Value (Dollar),492075209.87,293295915.99,,,,,134400.00
1666396800000,2022-10-22,Circulating Market Value (Dollar),500976434.34,295580774.59,,,,,134400.00
1666483200000,2022-10-23,Circulating Market Value (Dollar),501722974.77,295204048.08,,,,,134400.00
1666569600000,2022-10-24,Circulating Market Value (Dollar),503306953.34,295459543.59,,,,,134400.00
1666656000000,2022-10-25,Circulating Market Value (Dollar),499223158.36,294858649.25,,,,,134400.00
1666742400000,2022-10-26,Circulating Market Value (Dollar),500285559.94,294145799.82,,,,,134400.00
1666828800000,2022-10-27,Circulating Market Value (Dollar),504464035.38,296440020.21,,,,,134400.00
1666915200000,2022-10-28,Circulating Market Value (Dollar),502278559.58,296285593.48,,,,,134400.00
1667001600000,2022-10-29,Circulating Market Value (Dollar),497234905.72,294860238.18,,,,367655.06,134400.00
1667088000000,2022-10-30,Circulating Market Value (Dollar),497659020.79,295470923.76,,,,367655.06,134400.00
1667174400000,2022-10-31,Circulating Market Value (Dollar),493923900.82,293021160.09,,,,367577.95,134400.00
1667260800000,2022-11-01,Circulating Market Value (Dollar),490494443.70,294345124.54,,,,373483.47,134400.00
1667347200000,2022-11-02,Circulating Market Value (Dollar),493620629.24,295848509.14,,,,365078.90,134400.00
1667433600000,2022-11-03,Circulating Market Value (Dollar),491539994.38,295353278.59,,,,366551.35,134400.00
1667520000000,2022-11-04,Circulating Market Value (Dollar),490303689.66,290506550.93,,,,363497.08,134400.00
1667606400000,2022-11-05,Circulating Market Value (Dollar),504029874.07,296584269.21,,,,378914.17,134400.00
1667692800000,2022-11-06,Circulating Market Value (Dollar),503770724.87,296791452.68,,,,378358.11,134400.00
1667779200000,2022-11-07,Circulating Market Value (Dollar),501937615.13,296211343.25,,,,374086.51,134400.00
1667865600000,2022-11-08,Circulating Market Value (Dollar),502323928.15,295469098.64,,,,377410.16,134400.00
1667952000000,2022-11-09,Circulating Market Value (Dollar),510988329.93,298576678.96,,,,383161.67,134400.00
1668038400000,2022-11-10,Circulating Market Value (Dollar),508496471.11,292980943.00,5444831.25,1563906.04,,371711.98,134400.00
1668124800000,2022-11-11,Circulating Market Value (Dollar),527351240.54,301546731.02,5444831.25,1563906.04,,392049.37,134400.00
1668211200000,2022-11-12,Circulating Market Value (Dollar),537347678.76,301917703.03,5444831.25,1621828.43,,394636.48,134400.00
1668297600000,2022-11-13,Circulating Market Value (Dollar),522532559.82,305500287.27,5444831.25,1552321.56,,395527.69,134400.00
1668384000000,2022-11-14,Circulating Market Value (Dollar),504883681.67,307669154.04,5443863.44,1505983.51,,399090.23,134400.00
1668470400000,2022-11-15,Circulating Market Value (Dollar),488217414.80,300014530.97,5527108.55,1633412.91,,397426.72,134640.00
1668556800000,2022-11-16,Circulating Market Value (Dollar),484593145.32,302052998.19,5527108.55,1644997.39,,398877.25,134640.00
1668643200000,2022-11-17,Circulating Market Value (Dollar),482520776.29,301527277.38,5527108.55,1621828.43,,399600.52,134640.00
1668729600000,2022-11-18,Circulating Market Value (Dollar),476070822.03,300854043.82,5530012.71,1621828.43,,394858.70,894847.20
1668816000000,2022-11-19,Circulating Market Value (Dollar),471892121.33,300705006.56,5530012.71,1661707.67,,390711.75,894847.20
1668902400000,2022-11-20,Circulating Market Value (Dollar),473363414.23,301254797.51,5530012.71,1514880.71,,392642.68,894847.20
1668988800000,2022-11-21,Circulating Market Value (Dollar),475605674.88,302139337.17,5530012.71,1659377.12,,391019.02,894847.20
1669075200000,2022-11-22,Circulating Market Value (Dollar),477635303.80,301323465.01,5530012.71,1659377.12,,392265.13,894847.20
1669161600000,2022-11-23,Circulating Market Value (Dollar),475097269.23,299442237.36,5530012.71,1659377.12,,389291.85,894847.20
1669248000000,2022-11-24,Circulating Market Value (Dollar),479165840.09,301659673.82,5530012.71,1659377.12,,395304.80,894847.20
1669334400000,2022-11-25,Circulating Market Value (Dollar),476044382.98,301193129.88,5530012.71,1631386.69,,395660.75,894847.20
1669420800000,2022-11-26,Circulating Market Value (Dollar),476583184.39,302656920.09,5530012.71,1631386.69,,396839.92,894847.20
1669507200000,2022-11-27,Circulating Market Value (Dollar),476784436.69,302137812.65,5530012.71,1631386.69,,395188.22,894847.20
1669593600000,2022-11-28,Circulating Market Value (Dollar),476584248.69,300387757.54,5530012.71,1631410.03,,391980.27,894847.20
1669680000000,2022-11-29,Circulating Market Value (Dollar),474856957.80,300116072.13,5462254.74,1608104.20,,393388.84,894847.20
1669766400000,2022-11-30,Circulating Market Value (Dollar),472188562.93,301261539.72,5462254.74,1608104.20,,390422.31,894847.20
1669852800000,2022-12-01,Circulating Market Value (Dollar),479120522.95,300537073.93,5512589.22,1661707.67,,397461.03,894847.20
1669939200000,2022-12-02,Circulating Market Value (Dollar),483600631.24,308874721.79,5614226.00,1707154.14,,404019.61,894847.20
1670025600000,2022-12-03,Circulating Market Value (Dollar),482310387.93,306471251.79,5614226.00,1707154.14,,403173.26,894847.20
1670112000000,2022-12-04,Circulating Market Value (Dollar),482535570.66,302143932.18,5614226.00,1724633.51,,404349.90,894847.20
1670198400000,2022-12-05,Circulating Market Value (Dollar),481700955.63,302070390.53,5515493.02,1421680.71,,404285.51,894847.20
1670284800000,2022-12-06,Circulating Market Value (Dollar),475713911.32,302465840.63,5515493.02,1675691.15,,400008.22,894847.20
1670371200000,2022-12-07,Circulating Market Value (Dollar),477124748.53,301579067.88,5515493.02,1675691.15,,396920.78,894847.20
1670457600000,2022-12-08,Circulating Market Value (Dollar),484928631.64,307233100.35,5551307.80,1675691.15,,402754.43,894847.20
1670544000000,2022-12-09,Circulating Market Value (Dollar),485016189.72,303704067.32,5551307.80,1577573.60,,402387.79,894847.20
1670630400000,2022-12-10,Circulating Market Value (Dollar),486434862.26,303843592.47,5599706.30,1577573.60,,403519.44,894847.20
1670716800000,2022-12-11,Circulating Market Value (Dollar),485633002.43,302065473.44,5599706.30,1759592.27,,401639.66,894847.20
1670803200000,2022-12-12,Circulating Market Value (Dollar),486355381.37,305716768.12,5614226.00,1771245.19,,402607.80,894847.20
1670889600000,2022-12-13,Circulating Market Value (Dollar),481268472.37,301877872.44,5567150.53,1747922.96,,400950.33,894847.20
1670976000000,2022-12-14,Circulating Market Value (Dollar),488225054.64,308384623.05,5688757.89,1806818.35,,406933.85,894847.20
1671062400000,2022-12-15,Circulating Market Value (Dollar),487569236.92,305500222.85,5686524.66,1806203.94,,404110.05,894847.20
1671148800000,2022-12-16,Circulating Market Value (Dollar),482806526.09,302271454.48,5686524.66,1794551.02,,402495.03,894847.20
1671235200000,2022-12-17,Circulating Market Value (Dollar),487590689.38,305755482.17,5686823.75,1794551.02,,403074.17,894847.20
1671321600000,2022-12-18,Circulating Market Value (Dollar),487802606.71,304466602.99,5686823.75,1794551.02,,402706.63,894847.20
1671408000000,2022-12-19,Circulating Market Value (Dollar),485898750.12,306127162.75,5686823.75,1794551.02,,404019.34,894847.20
1671494400000,2022-12-20,Circulating Market Value (Dollar),485383692.98,304526810.52,5686823.75,1794551.02,,400752.72,894847.20
1671580800000,2022-12-21,Circulating Market Value (Dollar),489452045.72,313829840.18,5686823.75,1794579.22,,406819.75,894847.20
1671667200000,2022-12-22,Circulating Market Value (Dollar),489685783.42,310700616.06,11561823.75,3231421.76,,408032.28,894847.20
1671753600000,2022-12-23,Circulating Market Value (Dollar),485319803.51,308687743.49,11316768.15,3189670.31,,403166.24,894847.20
1671840000000,2022-12-24,Circulating Market Value (Dollar),488029038.00,308346252.56,11315827.50,3189405.17,,405802.05,894847.20
1671926400000,2022-12-25,Circulating Market Value (Dollar),486036991.67,305254604.47,11317986.57,3190013.75,,402364.96,894847.20
1672012800000,2022-12-26,Circulating Market Value (Dollar),486429763.51,305301134.33,11316388.29,3190013.75,,404810.15,894847.20
1672099200000,2022-12-27,Circulating Market Value (Dollar),485818986.80,309881286.91,11316388.29,3197374.75,,406340.25,894847.20
1672185600000,2022-12-28,Circulating Market Value (Dollar),489876682.92,308912276.35,11445601.63,3197374.75,,406945.07,894847.20
1672272000000,2022-12-29,Circulating Market Value (Dollar),487570122.07,317129852.70,11453964.66,3219203.37,,404720.42,894847.20
1672358400000,2022-12-30,Circulating Market Value (Dollar),491527083.76,315720494.05,11537526.67,3219019.77,,406131.51,894847.20
1672444800000,2022-12-31,Circulating Market Value (Dollar),492731077.96,315591468.71,11497785.75,3188843.11,,410532.31,894847.20
1672531200000,2023-01-01,Circulating Market Value (Dollar),492953340.61,310751075.30,11459088.33,3226995.61,,410322.98,894847.20
1672617600000,2023-01-02,Circulating Market Value (Dollar),493716869.25,308319691.68,11553950.19,3196234.63,,407472.02,894847.20
1672704000000,2023-01-03,Circulating Market Value (Dollar),492899837.82,314310512.71,11548427.13,3219429.74,,408734.70,894847.20
1672790400000,2023-01-04,Circulating Market Value (Dollar),499311978.39,320615383.43,11566440.68,3216467.63,,412071.17,894847.20
1672876800000,2023-01-05,Circulating Market Value (Dollar),502327991.35,320790981.57,11479546.98,3217569.98,,419874.23,894847.20
1672963200000,2023-01-06,Circulating Market Value (Dollar),498112917.24,318900456.53,11642646.37,3175538.88,,412538.09,894847.20
1673049600000,2023-01-07,Circulating Market Value (Dollar),503704384.68,321601292.47,11580519.71,3210059.40,,418903.18,894847.20
1673136000000,2023-01-08,Circulating Market Value (Dollar),504885107.65,321174643.53,11657298.94,3215701.72,,420485.86,894847.20
1673222400000,2023-01-09,Circulating Market Value (Dollar),504791513.15,323236343.48,11569103.49,3210988.65,,420304.04,894847.20
1673308800000,2023-01-10,Circulating Market Value (Dollar),505812399.40,325759670.27,11657936.30,3213457.25,,422384.89,894847.20
1673395200000,2023-01-11,Circulating Market Value (Dollar),506182036.34,327157133.42,11655096.33,3210088.16,,422889.17,894847.20
1673481600000,2023-01-12,Circulating Market Value (Dollar),511198957.00,328336591.21,11609082.39,2945144.11,,422977.40,894847.20
1673568000000,2023-01-13,Circulating Market Value (Dollar),512379420.02,331135919.28,11656778.69,3218682.84,,423737.68,894847.20
1673654400000,2023-01-14,Circulating Market Value (Dollar),515728293.18,333520901.88,11647703.98,3212169.30,,433018.30,894847.20
1673740800000,2023-01-15,Circulating Market Value (Dollar),514284789.32,331880525.82,11587904.55,3218293.88,,428878.07,894847.20
1673827200000,2023-01-16,Circulating Market Value (Dollar),517029452.16,333669853.25,11648074.83,3210809.06,,428079.20,894847.20
1673913600000,2023-01-17,Circulating Market Value (Dollar),511066008.82,332269190.77,11651907.26,3193049.90,,430049.63,894847.20
1674000000000,2023-01-18,Circulating Market Value (Dollar),511525935.06,331642551.48,11640148.72,3209705.96,,431422.21,894847.20
1674086400000,2023-01-19,Circulating Market Value (Dollar),510659718.68,332849171.37,11671757.83,3199319.81,,428537.23,894847.20
1674172800000,2023-01-20,Circulating Market Value (Dollar),517463198.07,335948656.74,11873309.14,3190314.66,,431778.77,894878.40
1674259200000,2023-01-21,Circulating Market Value (Dollar),516460657.87,334593794.06,11804942.49,3217486.94,,436384.89,894878.40
1674345600000,2023-01-22,Circulating Market Value (Dollar),516935481.16,332350312.04,11745001.92,3212710.59,,434635.31,894878.40
1674432000000,2023-01-23,Circulating Market Value (Dollar),516665015.12,331627392.24,11713877.78,3216749.04,,434917.94,894878.40
1674518400000,2023-01-24,Circulating Market Value (Dollar),518463629.13,334816093.83,11816607.19,3194240.80,,496041.20,894878.40
1674604800000,2023-01-25,Circulating Market Value (Dollar),514723130.66,335681695.18,11750262.22,3204623.69,,500539.12,894878.40
1674691200000,2023-01-26,Circulating Market Value (Dollar),518633464.05,337936535.89,11795886.54,3198974.12,,501814.36,894878.40
1674777600000,2023-01-27,Circulating Market Value (Dollar),516953768.84,332975663.01,11887604.37,3177612.76,,496749.30,894878.40
1674864000000,2023-01-28,Circulating Market Value (Dollar),516991564.19,333167150.44,11815087.73,3179180.61,,497307.25,894878.40
1674950400000,2023-01-29,Circulating Market Value (Dollar),516699568.82,333080768.52,11665338.41,3182562.95,,496574.92,894878.40
1675036800000,2023-01-30,Circulating Market Value (Dollar),516163183.15,336285273.52,11312318.63,3177773.34,,495242.37,894878.40
1675123200000,2023-01-31,Circulating Market Value (Dollar),510968793.01,337376094.83,11374964.79,3192336.01,,492839.72,894878.40
1675209600000,2023-02-01,Circulating Market Value (Dollar),509917180.29,335443892.61,11463205.29,2942892.88,,497005.25,894878.40
1675296000000,2023-02-02,Circulating Market Value (Dollar),510835355.54,336852864.76,11322801.70,3147426.59,,501989.56,894878.40
1675382400000,2023-02-03,Circulating Market Value (Dollar),508528955.88,334943057.86,11957403.41,3177231.80,,492353.88,894878.40
1675468800000,2023-02-04,Circulating Market Value (Dollar),499131155.84,327872645.38,11814138.07,3136532.67,,481427.55,894878.40
1675555200000,2023-02-05,Circulating Market Value (Dollar),497821870.87,328284908.07,11846890.52,3119063.17,,480011.87,894878.40
1675641600000,2023-02-06,Circulating Market Value (Dollar),499614722.84,327937684.11,11821334.48,3114426.40,,480560.15,894878.40
1675728000000,2023-02-07,Circulating Market Value (Dollar),502438469.24,328250853.45,11833354.27,3109735.10,,480082.00,894878.40
1675814400000,2023-02-08,Circulating Market Value (Dollar),500653835.01,329228173.69,11888371.61,3103593.26,,482822.63,894878.40
1675900800000,2023-02-09,Circulating Market Value (Dollar),500279712.65,328777175.49,11829791.35,3082122.09,,482168.67,894878.40
1675987200000,2023-02-10,Circulating Market Value (Dollar),496508277.05,327186013.28,11809040.67,3080230.31,,479629.82,894878.40
1676073600000,2023-02-11,Circulating Market Value (Dollar),491225557.67,325741827.02,11815191.33,3083533.85,,478500.24,894878.40
1676160000000,2023-02-12,Circulating Market Value (Dollar),493247229.01,325678613.41,11885057.18,3080189.78,,483059.05,894878.40
1676246400000,2023-02-13,Circulating Market Value (Dollar),491249628.29,326057830.67,11889891.07,3098432.45,,482556.15,894878.40
1676332800000,2023-02-14,Circulating Market Value (Dollar),462068320.78,325717649.53,11844618.09,3078172.69,,478858.06,894878.40
1676419200000,2023-02-15,Circulating Market Value (Dollar),463674918.97,325706806.17,11796135.78,3073859.09,,477628.88,894878.40
1676505600000,2023-02-16,Circulating Market Value (Dollar),462117473.63,325060605.87,11733275.66,3092004.71,,476645.75,894878.40
1676592000000,2023-02-17,Circulating Market Value (Dollar),460710557.01,326297329.53,11763892.31,3108737.31,,476476.53,894878.40
1676678400000,2023-02-18,Circulating Market Value (Dollar),458276322.64,324965592.21,11728505.58,3081924.48,,474387.97,894878.40
1676764800000,2023-02-19,Circulating Market Value (Dollar),462764243.12,324459024.43,11739476.61,3072353.77,,477763.18,894878.40
1676851200000,2023-02-20,Circulating Market Value (Dollar),459536432.76,324277306.77,11665752.06,3073715.26,,477055.24,894878.40
1676937600000,2023-02-21,Circulating Market Value (Dollar),457170156.28,324584399.52,11720987.86,3070924.75,,475443.91,894878.40
1677024000000,2023-02-22,Circulating Market Value (Dollar),455594502.19,324250509.69,11630537.24,2937649.53,,474996.49,894878.40
1677110400000,2023-02-23,Circulating Market Value (Dollar),454896610.10,323216181.25,11549935.33,3058915.72,,470671.14,894878.40
1677196800000,2023-02-24,Circulating Market Value (Dollar),457230305.70,320994364.50,11648073.33,3041439.72,,470466.92,894878.40
1677283200000,2023-02-25,Circulating Market Value (Dollar),453428493.92,318433569.04,11468891.25,2921571.04,,465839.51,894878.40
1677369600000,2023-02-26,Circulating Market Value (Dollar),451984912.67,318327561.70,11543150.32,2937966.95,,468383.18,894878.40
1677456000000,2023-02-27,Circulating Market Value (Dollar),452590631.52,318490791.96,11610471.22,2945203.89,,468555.33,894878.40
1677542400000,2023-02-28,Circulating Market Value (Dollar),454912159.27,319027313.20,11555301.49,2908526.95,,465446.47,894878.40
1677628800000,2023-03-01,Circulating Market Value (Dollar),455429318.06,321328511.99,11579680.40,2907255.01,,467656.07,894878.40
1677715200000,2023-03-02,Circulating Market Value (Dollar),459579200.91,322956283.98,11515351.12,2902418.63,,469768.83,894878.40
1677801600000,2023-03-03,Circulating Market Value (Dollar),459862120.42,323593466.03,11528583.33,2887159.08,,472699.55,894878.40
1677888000000,2023-03-04,Circulating Market Value (Dollar),464171617.77,326505822.79,11524954.34,2889364.53,,473289.31,894878.40
1677974400000,2023-03-05,Circulating Market Value (Dollar),466042986.59,326684834.98,11526057.90,2903278.09,,475680.05,894878.40
1678060800000,2023-03-06,Circulating Market Value (Dollar),464766795.24,326333724.59,11607910.51,2888590.61,,473441.31,894878.40
1678147200000,2023-03-07,Circulating Market Value (Dollar),461568291.75,325345174.49,11528316.82,2910750.66,,476022.37,894878.40
1678233600000,2023-03-08,Circulating Market Value (Dollar),455147593.06,320381746.43,11553224.24,2857731.08,,469972.56,894878.40
1678320000000,2023-03-09,Circulating Market Value (Dollar),454573007.73,319516746.31,11461047.72,2843263.71,,466431.76,894878.40
1678406400000,2023-03-10,Circulating Market Value (Dollar),454654746.96,322304243.30,11387673.75,2860140.89,,469485.20,894878.40
1678492800000,2023-03-11,Circulating Market Value (Dollar),467459543.91,327653201.39,11382896.16,2910756.66,,479480.38,894878.40
1678579200000,2023-03-12,Circulating Market Value (Dollar),476089104.04,327171648.51,11084236.08,2863134.77,,480105.38,894878.40
1678665600000,2023-03-13,Circulating Market Value (Dollar),481173876.65,330219257.49,11614605.44,2896040.66,,481025.36,894878.40
1678752000000,2023-03-14,Circulating Market Value (Dollar),491359164.85,335025574.81,11809100.73,2973607.83,,492563.08,895084.80
1678838400000,2023-03-15,Circulating Market Value (Dollar),487746712.34,335328287.28,11814819.72,2998487.36,,488892.24,894876.00
1678924800000,2023-03-16,Circulating Market Value (Dollar),493534589.79,337221947.23,11938100.12,3010564.18,,497154.51,895308.00
1679011200000,2023-03-17,Circulating Market Value (Dollar),476132890.36,337427477.36,11866105.98,3029117.27,,495678.65,895353.60
1679097600000,2023-03-18,Circulating Market Value (Dollar),501944554.84,346136333.42,11909762.65,3029821.65,,514089.66,895353.60
1679184000000,2023-03-19,Circulating Market Value (Dollar),503945174.11,348439829.72,11941545.18,3042202.13,,512763.24,895353.60
1679270400000,2023-03-20,Circulating Market Value (Dollar),503546917.34,351205725.87,11896280.46,3062778.07,,508299.93,895284.00
1679356800000,2023-03-21,Circulating Market Value (Dollar),507513492.03,341485194.35,11897130.27,3087964.01,,513910.95,895286.40
1679443200000,2023-03-22,Circulating Market Value (Dollar),498009848.24,341371972.41,11957922.16,3071441.28,,501101.87,900153.60
1679529600000,2023-03-23,Circulating Market Value (Dollar),505943605.88,346598733.26,11882308.04,3077525.59,,636667.90,897465.60
1679616000000,2023-03-24,Circulating Market Value (Dollar),510508980.45,352514659.90,11944400.17,3079484.40,,705895.83,899020.80
1679702400000,2023-03-25,Circulating Market Value (Dollar),509768946.89,347867750.82,11970726.45,3091003.66,,703854.98,899020.80
1679788800000,2023-03-26,Circulating Market Value (Dollar),513680392.57,350668474.58,11901801.26,3090198.98,,702831.33,899020.80
1679875200000,2023-03-27,Circulating Market Value (Dollar),508145597.10,347898520.22,11798213.77,3067547.91,,699632.29,899020.80
1679961600000,2023-03-28,Circulating Market Value (Dollar),507855264.80,345411846.16,11884852.23,3106745.47,,693975.86,899020.80
1680048000000,2023-03-29,Circulating Market Value (Dollar),509895877.12,348222232.32,11893805.33,3129523.61,,699520.13,899020.80
1680134400000,2023-03-30,Circulating Market Value (Dollar),509632251.02,346424788.47,11884234.39,3070495.76,,690473.95,899020.80
1680220800000,2023-03-31,Circulating Market Value (Dollar),508975571.73,349136789.85,11888529.26,3067652.97,,700596.74,899018.40
1680307200000,2023-04-01,Circulating Market Value (Dollar),507986662.68,350299542.41,11880179.74,3078555.40,,697349.83,899018.40
1680393600000,2023-04-02,Circulating Market Value (Dollar),508055367.42,347591835.43,11889159.87,3081080.27,,697579.44,899018.40
1680480000000,2023-04-03,Circulating Market Value (Dollar),506915558.91,345842617.72,11844786.25,3073369.33,,693753.38,899018.40
1680566400000,2023-04-04,Circulating Market Value (Dollar),509820451.81,350017206.89,11697405.46,3094254.18,,701736.17,899018.40
1680652800000,2023-04-05,Circulating Market Value (Dollar),519834748.11,355827512.69,12248767.23,3096139.46,,716295.19,899018.40
1680739200000,2023-04-06,Circulating Market Value (Dollar),521432525.47,355512754.42,12828940.16,3320807.36,,714938.90,899018.40
1680825600000,2023-04-07,Circulating Market Value (Dollar),517645953.11,356222919.85,12821123.66,3328857.99,,711109.90,899018.40
1680912000000,2023-04-08,Circulating Market Value (Dollar),518888505.01,353740948.15,12814278.58,3319575.70,,710951.71,899018.40
1680998400000,2023-04-09,Circulating Market Value (Dollar),518530612.92,353755742.37,12832473.06,3321879.70,,711964.41,899018.40
1681084800000,2023-04-10,Circulating Market Value (Dollar),519140924.35,353734399.19,12746706.19,3342041.41,,710596.12,899018.40
1681171200000,2023-04-11,Circulating Market Value (Dollar),515793466.26,355302929.89,12636063.43,3342440.38,,705576.67,897804.00
1681257600000,2023-04-12,Circulating Market Value (Dollar),520986679.50,352582511.47,12650758.04,3321127.79,,709802.46,897201.60
1681344000000,2023-04-13,Circulating Market Value (Dollar),522562604.52,355192628.15,12606497.03,3352232.70,,714252.33,897319.20
1681430400000,2023-04-14,Circulating Market Value (Dollar),528580606.32,359279568.55,12637276.59,3287250.62,,723500.93,897669.60
1681516800000,2023-04-15,Circulating Market Value (Dollar),521317818.09,353610033.28,12421412.78,3312454.57,,715939.44,897669.60
1681603200000,2023-04-16,Circulating Market Value (Dollar),520943404.99,353335449.15,12698292.19,3311290.19,,709143.91,897669.60
1681689600000,2023-04-17,Circulating Market Value (Dollar),522600239.07,352926428.74,12611601.94,2559994.19,,708885.85,897669.60
1681776000000,2023-04-18,Circulating Market Value (Dollar),522638252.33,351771663.77,12071820.04,3307950.37,,708971.53,897669.60
1681862400000,2023-04-19,Circulating Market Value (Dollar),521741760.69,352935683.17,11945878.34,3254950.06,,707935.92,897669.60
1681948800000,2023-04-20,Circulating Market Value (Dollar),523051995.00,350930540.52,11712584.29,3231583.35,,706572.67,895248.00
1682035200000,2023-04-21,Circulating Market Value (Dollar),522881646.82,352837878.15,12371275.13,3242418.99,,703142.05,895248.00
1682121600000,2023-04-22,Circulating Market Value (Dollar),516042922.79,349287716.65,12448180.49,3253977.53,,702133.46,895248.00
1682208000000,2023-04-23,Circulating Market Value (Dollar),515455316.40,349811784.12,12450238.97,3255657.44,,705766.00,895248.00
1682294400000,2023-04-24,Circulating Market Value (Dollar),514983086.66,349727356.16,12370058.96,3233898.61,,700025.60,895248.00
1682380800000,2023-04-25,Circulating Market Value (Dollar),519647091.10,351343146.76,12322321.37,3244028.12,,707664.60,895670.40
1682467200000,2023-04-26,Circulating Market Value (Dollar),521882458.21,351537854.99,12268112.56,3264003.48,,709836.95,895670.40
1682553600000,2023-04-27,Circulating Market Value (Dollar),517898940.60,350778583.07,12146947.69,3267373.06,,700792.45,895670.40
1682640000000,2023-04-28,Circulating Market Value (Dollar),517670987.38,350357903.35,12151797.35,3263927.94,,698095.45,895670.40
1682726400000,2023-04-29,Circulating Market Value (Dollar),516202496.41,350420322.50,12156132.01,3237720.94,,702030.65,895670.40
1682812800000,2023-04-30,Circulating Market Value (Dollar),519991375.57,350309118.93,12220476.31,3250008.12,,708345.80,895670.40
1682899200000,2023-05-01,Circulating Market Value (Dollar),520660216.55,350304738.64,12244003.15,3256236.01,,704139.48,895670.40
1682985600000,2023-05-02,Circulating Market Value (Dollar),520258371.03,349109305.68,12263449.08,3278565.40,,707992.32,895670.40
1683072000000,2023-05-03,Circulating Market Value (Dollar),525813686.00,354820453.71,12226750.08,3273010.13,,713891.46,895670.40
1683158400000,2023-05-04,Circulating Market Value (Dollar),533442188.22,360805992.63,12231127.54,3293534.29,,723871.20,895670.40
1683244800000,2023-05-05,Circulating Market Value (Dollar),535543538.94,360339620.46,12234908.17,3288417.50,,727866.96,895670.40
1683331200000,2023-05-06,Circulating Market Value (Dollar),527520069.47,354876280.95,12158661.19,3247669.85,,713576.16,895670.40
1683417600000,2023-05-07,Circulating Market Value (Dollar),528550094.61,354865909.97,12203379.39,3238210.70,,716015.64,895670.40
1683504000000,2023-05-08,Circulating Market Value (Dollar),527034757.52,356295774.39,12063394.70,3234791.10,,710863.84,895670.40
1683590400000,2023-05-09,Circulating Market Value (Dollar),530959929.05,355935667.23,12170426.49,3463915.68,,716738.56,895670.40
1683676800000,2023-05-10,Circulating Market Value (Dollar),533450783.08,357431729.88,12160102.58,3449928.07,,712835.03,895670.40
1683763200000,2023-05-11,Circulating Market Value (Dollar),534429370.56,357071193.27,12086945.57,3495229.45,,723823.62,895670.40
1683849600000,2023-05-12,Circulating Market Value (Dollar),529889470.13,354873253.40,12252378.20,3399624.47,,712764.87,895670.40
1683936000000,2023-05-13,Circulating Market Value (Dollar),530442968.39,354845618.91,12181986.84,3273484.13,,711006.42,895670.40
1684022400000,2023-05-14,Circulating Market Value (Dollar),528727171.74,354240559.00,12255595.79,3294784.22,,714177.13,895670.40
1684108800000,2023-05-15,Circulating Market Value (Dollar),528480295.22,354544430.96,12304739.48,3273743.78,,712877.75,895744.80
1684195200000,2023-05-16,Circulating Market Value (Dollar),528629290.62,354599120.18,12242208.93,3277664.91,,715577.73,895876.80
1684281600000,2023-05-17,Circulating Market Value (Dollar),523546647.37,351130122.90,12156528.39,3293747.15,,698556.19,895824.00
1684368000000,2023-05-18,Circulating Market Value (Dollar),523585789.09,349294716.53,12144200.80,3271344.22,,695387.16,895824.00
1684454400000,2023-05-19,Circulating Market Value (Dollar),519738144.46,344315399.18,12122176.90,3241591.29,,692549.16,895708.80
1684540800000,2023-05-20,Circulating Market Value (Dollar),524607107.76,347834898.64,12136555.46,3186035.09,,693062.02,895708.80
1684627200000,2023-05-21,Circulating Market Value (Dollar),523699682.22,347661104.15,12150183.30,3180747.71,,686364.10,895708.80
1684713600000,2023-05-22,Circulating Market Value (Dollar),522532277.65,347880634.03,12137490.86,3192141.66,,696099.29,895684.80
1684800000000,2023-05-23,Circulating Market Value (Dollar),520167520.27,346942908.19,11996328.29,3192141.66,,695389.47,896906.40
1684886400000,2023-05-24,Circulating Market Value (Dollar),522284243.28,347424826.09,12172496.98,3192141.66,,692268.61,897033.60
1684972800000,2023-05-25,Circulating Market Value (Dollar),518646574.87,344575983.55,12136812.96,3192141.66,,692054.35,897333.60
1685059200000,2023-05-26,Circulating Market Value (Dollar),516898856.24,342202467.01,12131617.22,3201131.04,,680689.58,897453.60
